xm1_width,xm1_length,xm1_nf,xm1_m,xm2_width,xm2_length,xm2_nf,xm2_m,xm3_width,xm3_length,xm3_nf,xm3_m,xm4_width,xm4_length,xm4_nf,xm4_m,xm5_width,xm5_length,xm5_nf,xm5_m,xm6_width,xm6_length,xm6_nf,xm6_m,xm7_width,xm7_length,xm7_nf,xm7_m,xm8_width,xm8_length,xm8_nf,xm8_m,xm9_width,xm9_length,xm9_nf,xm9_m,xm10_width,xm10_length,xm10_nf,xm10_m,xm11_width,xm11_length,xm11_nf,xm11_m,xm12_width,xm12_length,xm12_nf,xm12_m,xm13_width,xm13_length,xm13_nf,xm13_m,xm14_width,xm14_length,xm14_nf,xm14_m,xm15_width,xm15_length,xm15_nf,xm15_m,xm16_width,xm16_length,xm16_nf,xm16_m,xm17_width,xm17_length,xm17_nf,xm17_m,xm18_width,xm18_length,xm18_nf,xm18_m,xm19_width,xm19_length,xm19_nf,xm19_m,xm1_x1,xm1_y1,xm1_x2,xm1_y2,xm2_x1,xm2_y1,xm2_x2,xm2_y2,xm3_x1,xm3_y1,xm3_x2,xm3_y2,xm4_x1,xm4_y1,xm4_x2,xm4_y2,xm5_x1,xm5_y1,xm5_x2,xm5_y2,xm6_x1,xm6_y1,xm6_x2,xm6_y2,xm7_x1,xm7_y1,xm7_x2,xm7_y2,xm8_x1,xm8_y1,xm8_x2,xm8_y2,xm9_x1,xm9_y1,xm9_x2,xm9_y2,xm10_x1,xm10_y1,xm10_x2,xm10_y2,xm11_x1,xm11_y1,xm11_x2,xm11_y2,xm12_x1,xm12_y1,xm12_x2,xm12_y2,xm13_x1,xm13_y1,xm13_x2,xm13_y2,xm14_x1,xm14_y1,xm14_x2,xm14_y2,xm15_x1,xm15_y1,xm15_x2,xm15_y2,xm16_x1,xm16_y1,xm16_x2,xm16_y2,xm17_x1,xm17_y1,xm17_x2,xm17_y2,xm18_x1,xm18_y1,xm18_x2,xm18_y2,xm19_x1,xm19_y1,xm19_x2,xm19_y2
0.62,0.58,1,1,0.71,0.51,1,1,0.82,0.68,1,1,0.64,0.58,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.68,0.63,1,1,0.56,0.58,1,1,0.67,0.72,1,1,0.56,0.62,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.51,0.68,1,1,0.62,0.76,1,1,0.63,0.71,1,1,0.57,0.68,1,1,0.62,0.78,1,1,0.59,0.71,1,1.25,4.8999999999999995,1.9992091050527288,5.56,2.6292091050527286,3.425555555555556,1.9450773813802877,4.015555555555556,2.6650773813802875,4.08,1.8034191534688802,4.84,2.6334191534688802,2.688888888888888,1.9551530058010462,3.3488888888888884,2.6051530058010464,4.956666666666667,3.3005536748268787,5.626666666666667,4.070553674826879,2.5433602624014546,3.4478218243420597,3.2933602624014546,4.01782182434206,2.997638538082117,4.09216310972454,3.637638538082117,4.77216310972454,5.620906438611943,1.9576924712106127,6.330906438611943,2.647692471210613,3.6888888888888873,4.130735804970004,4.3488888888888875,4.700735804970004,4.082222222222222,3.404042837534669,4.882222222222222,4.084042837534669,3.3438128851604496,3.472391615081481,4.04381288516045,4.042391615081481,4.055555555555555,2.6752935861611538,4.915555555555556,3.355293586161154,3.0627777777777774,2.7401004347911773,4.012777777777777,3.370100434791177,4.9688888888888885,2.6985392485447246,5.728888888888888,3.2185392485447246,4.410400817537008,4.135088415221742,5.250400817537008,4.765088415221742,5.309917493338273,4.130701460668275,6.099917493338273,4.770701460668275,5.780498623000222,2.711156707313772,6.540498623000222,3.291156707313772,5.713505169293268,3.351377341625318,6.573505169293268,3.981377341625318,2.200921682337598,2.6425045335370103,2.990921682337598,3.3900045335370104
0.62,0.59,1,1,0.71,0.51,1,1,0.82,0.76,1,1,0.64,0.59,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.76,0.63,1,1,0.56,0.89,1,1,0.67,0.59,1,1,0.56,0.62,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.51,0.68,1,1,0.82,0.76,1,1,0.63,0.71,1,1,0.57,0.76,1,1,0.62,0.78,1,1,0.59,0.71,1,1.25,6.055555555555555,1.420704291032335,6.725555555555555,2.050704291032335,4.48,1.4257828762830758,5.07,2.145782876283076,5.15,1.2141016022201485,5.99,2.0441016022201484,7.544444444444443,1.177017803126522,8.214444444444442,1.8270178031265218,6.544444444444444,3.3751795916660052,7.214444444444444,4.145179591666006,5.730485087933517,3.573955095373829,6.480485087933517,4.143955095373829,7.273187242206307,3.443971462693716,7.913187242206306,4.123971462693716,6.781849171469039,1.1188183263554083,7.491849171469039,1.8888183263554084,4.666666666666664,3.570483820750574,5.636666666666664,4.140483820750574,5.2555555555555555,2.8387619254643415,5.9255555555555555,3.5187619254643416,4.4616651033604855,2.89315636727577,5.161665103360486,3.4631563672757704,5.1433333333333335,2.1022360771032433,6.003333333333334,2.7822360771032435,4.161666666666666,2.2066567947710545,5.111666666666666,2.8366567947710544,6.056666666666667,2.101766570955885,6.816666666666666,2.621766570955885,7.8333376026435655,2.5562665484346807,8.673337602643565,3.386266548434681,7.808118308611398,1.869161101244195,8.598118308611397,2.509161101244195,6.891563488033593,1.9385618671463334,7.731563488033593,2.5185618671463335,6.068450366615181,2.6794369652301313,6.9284503666151815,3.309436965230131,6.994711397554599,2.5708034684975276,7.784711397554599,3.3183034684975277
0.82,0.76,1,1,0.78,0.85,1,1,0.62,0.76,1,1,0.62,0.57,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.75,0.53,1,1,0.56,0.68,1,1,0.77,0.54,1,1,0.56,0.52,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.82,0.78,1,1,0.67,0.67,1,1,0.63,0.71,1,1,0.57,0.76,1,1,0.76,0.82,1,1,0.82,0.72,1,1.25,4.3566666666666665,1.0067723590077373,5.196666666666666,1.8367723590077372,2.5111111111111115,1.1393597090940484,3.4411111111111117,1.9293597090940484,3.4766666666666666,1.103850743223745,4.316666666666666,1.733850743223745,4.202222222222222,2.7565382876570657,4.852222222222222,3.3865382876570655,1.782222222222222,1.8520447918317153,2.452222222222222,2.6220447918317156,5.274960257908139,2.0038448148538643,6.024960257908139,2.5738448148538646,2.4994604691478126,3.2646879878399298,3.1394604691478127,3.94468798783993,4.897547970199915,2.7676011017916986,5.507547970199916,3.5276011017916984,3.17,3.307189141335968,3.9299999999999997,3.8771891413359683,3.554444444444443,2.494484769417241,4.174444444444443,3.274484769417241,2.906556638152038,2.6626558445725617,3.506556638152038,3.2326558445725615,3.481111111111111,1.7702372695817792,4.341111111111111,2.450237269581779,2.4994444444444444,1.9886383742183122,3.4494444444444445,2.618638374218312,4.377777777777777,1.8912366955058464,5.237777777777778,2.7212366955058465,1.6897897630469236,1.111533610174969,2.4397897630469236,1.791533610174969,5.542066433514189,2.650806636335802,6.332066433514189,3.290806636335802,2.0216365874672455,2.6550877518990146,2.8616365874672454,3.2350877518990147,3.974700058995265,3.4372904431420315,4.8747000589952645,4.207290443142032,5.271273514949482,0.911196606205171,6.071273514949482,1.946196606205171
0.62,0.59,1,1,0.71,0.51,1,1,0.82,0.76,1,1,0.64,0.59,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.76,0.63,1,1,0.56,0.89,1,1,0.67,0.59,1,1,0.56,0.62,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.51,0.68,1,1,0.82,0.76,1,1,0.63,0.71,1,1,0.57,0.76,1,1,0.62,0.78,1,1,0.59,0.71,1,1.25,5.877777777777777,0.8687295539710886,6.547777777777777,1.4987295539710885,4.3133333333333335,0.7899235207250309,4.903333333333333,1.5099235207250308,5.0055555555555555,0.6667593857999987,5.845555555555555,1.4967593857999986,6.6,0.8181199914319077,7.27,1.4681199914319079,5.7555555555555555,2.237602344087631,6.4255555555555555,3.007602344087631,3.47432602030021,2.247234805790907,4.22432602030021,2.817234805790907,3.7587222052531977,2.89036953464575,4.398722205253198,3.5703695346457502,3.5403886731152476,0.74538915942887,4.250388673115248,1.51538915942887,4.466666666666666,2.9927466723201936,5.436666666666666,3.562746672320194,5.022222222222222,2.261167643965771,5.692222222222222,2.941167643965771,4.273151427911997,2.2543048285132175,4.973151427911997,2.8243048285132177,5.01,1.5207647935699595,5.87,2.2007647935699595,4.006111111111111,1.5727926519795772,4.956111111111111,2.202792651979577,5.912222222222222,1.6005073838578903,6.672222222222222,2.1205073838578903,6.495252248842589,2.3169076976625336,7.335252248842589,3.1469076976625336,2.6222615887425724,2.23171056731637,3.4122615887425725,2.87171056731637,3.078460446875513,1.6041791260372011,3.9184604468755126,2.184179126037201,5.516080855142154,3.0435738120928333,6.376080855142154,3.673573812092833,6.742585134270061,1.5240773866561004,7.532585134270061,2.2715773866561
0.62,0.59,1,1,0.71,0.51,1,1,0.82,0.76,1,1,0.64,0.59,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.76,0.63,1,1,0.56,0.89,1,1,0.67,0.59,1,1,0.56,0.62,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.51,0.68,1,1,0.82,0.76,1,1,0.63,0.71,1,1,0.57,0.76,1,1,0.62,0.78,1,1,0.59,0.71,1,1.25,4.966666666666667,1.0647796067110407,5.636666666666667,1.6947796067110406,3.4466666666666668,1.0524612140507799,4.036666666666667,1.7724612140507798,4.083333333333334,0.9203544784121946,4.923333333333334,1.7503544784121945,2.622222222222222,2.523608444082576,3.2922222222222217,3.173608444082576,2.733333333333333,1.0389967846278587,3.403333333333333,1.8089967846278587,5.6828508553665085,1.0987097751259771,6.4328508553665085,1.6687097751259772,2.8577167638116454,3.228473496446212,3.4977167638116455,3.908473496446212,4.99524512628393,2.3291601427019906,5.70524512628393,3.0991601427019906,3.5444444444444447,3.2369377577854554,4.514444444444445,3.8069377577854553,4.111111111111111,2.5166672348181613,4.781111111111111,3.1966672348181615,3.3429910273006724,2.575914642342272,4.042991027300673,3.145914642342272,4.054444444444444,1.793303786676448,4.914444444444444,2.473303786676448,3.061666666666666,1.8369676772182921,4.011666666666666,2.466967677218292,4.978888888888888,1.7716058940962445,5.738888888888888,2.2916058940962447,5.782089994482865,1.7115716119091897,6.622089994482865,2.54157161190919,2.222470452298538,1.84770985869325,3.012470452298538,2.48770985869325,5.51706459252883,3.396522078667356,6.35706459252883,3.976522078667356,4.572916756917006,3.2526759933015086,5.432916756917006,3.8826759933015085,5.7440011419235715,2.5982909534358125,6.5340011419235715,3.3457909534358126
0.48,0.57,1,1,0.48,0.67,1,1,0.52,0.56,1,1,0.52,0.47,1,1,0.56,0.59,1,1,0.56,0.47,1,1,0.57,0.46,1,1,0.55,0.53,1,1,0.51,0.58,1,1,0.57,0.45,1,1,0.56,0.52,1,1,0.47,0.48,1,1,0.52,0.47,1,1,0.52,0.48,1,1,0.51,0.47,1,1,0.53,0.51,1,1,0.48,0.56,1,1,0.53,0.47,1,1,0.52,0.47,1,1.25,4.988888888888889,2.0384151823990706,5.638888888888889,2.528415182399071,3.522222222222222,2.0294064979950237,4.272222222222222,2.519406497995024,4.307777777777778,2.0322715031272773,4.947777777777778,2.5622715031272776,3.1333333333333333,3.174720115169886,3.683333333333333,3.704720115169886,5.579999999999999,2.5593601690515206,6.249999999999999,3.1293601690515205,3.1443277759068184,2.5487982220429792,3.6943277759068183,3.1187982220429795,4.700529392053417,3.722010994514477,5.240529392053417,4.302010994514477,5.579069064792468,3.1646806423700813,6.189069064792468,3.7246806423700813,3.9788888888888883,3.738057505679837,4.638888888888888,4.258057505679837,4.3644444444444455,3.1064492624051394,4.894444444444446,3.6864492624051395,3.722540745747109,3.1285424525583996,4.322540745747109,3.6985424525583994,4.356666666666667,2.5930370454763283,4.916666666666667,3.0730370454763283,3.7527777777777778,2.570550331996344,4.302777777777778,3.1005503319963443,4.97,2.5674827381942875,5.529999999999999,3.0974827381942873,5.680939352569396,2.0013443081244366,6.230939352569396,2.5213443081244367,4.945818471979059,3.146662774526414,5.535818471979059,3.686662774526414,3.2703531039220906,3.743576367324526,3.9103531039220907,4.233576367324526,2.9372395070513653,1.9764145566111662,3.487239507051365,2.516414556611166,5.305149638683011,3.7586535143816153,5.85514963868301,4.4186535143816155
0.62,0.59,1,1,0.71,0.51,1,1,0.82,0.76,1,1,0.64,0.59,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.75,0.53,1,1,0.56,0.89,1,1,0.77,0.54,1,1,0.56,0.62,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.82,0.78,1,1,0.67,0.67,1,1,0.63,0.71,1,1,0.57,0.76,1,1,0.82,0.78,1,1,0.82,0.72,1,1.25,5.766666666666667,2.3596255066398175,6.4366666666666665,2.9896255066398174,4.224444444444445,2.385190046655688,4.814444444444445,3.1051900466556877,4.861111111111112,2.2395421389507097,5.7011111111111115,3.06954213895071,3.1555555555555554,3.1399667651790018,3.8255555555555554,3.7899667651790017,3.366666666666666,3.833882719511527,4.036666666666665,4.603882719511526,5.559562486554293,3.9324530018457535,6.309562486554293,4.502453001845754,3.62859002025072,4.640212051318125,4.26859002025072,5.320212051318125,6.676084715917787,3.118625224855028,7.286084715917787,3.8786252248550284,4.322222222222222,4.6653606876896445,5.292222222222222,5.235360687689645,4.883333333333332,3.8391752270123933,5.503333333333332,4.619175227012393,4.0924934100754875,3.8911584734915454,4.792493410075488,4.461158473491546,4.854444444444445,3.1114470117275923,5.714444444444445,3.7914470117275925,3.872777777777777,3.1628245798449885,4.822777777777777,3.7928245798449884,5.773333333333333,3.0398617966397223,6.633333333333334,3.8698617966397224,5.590489482070364,4.56183639025649,6.340489482070364,5.2418363902564895,6.541728156102829,2.3059117134074043,7.331728156102829,2.9459117134074044,6.3820939897681574,3.937129702497213,7.222093989768157,4.517129702497213,3.2926659619615064,2.2410099588987658,4.152665961961507,3.071009958898766,2.529776928197165,3.846312645247732,3.3297769281971648,4.881312645247732
0.52,0.77,1,1,0.81,0.51,1,1,0.58,0.67,1,1,0.75,0.48,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.68,0.63,1,1,0.56,0.59,1,1,0.68,0.68,1,1,0.76,0.62,1,1,0.75,0.49,1,1,0.48,0.68,1,1,0.51,0.56,1,1,0.76,0.76,1,1,0.53,0.74,1,1,0.56,0.48,1,1,0.52,0.52,1,1,0.49,0.61,1,1.25,5.1875,1.2762818625490757,6.0375,1.8062818625490757,3.7600000000000007,1.1991483374271255,4.3500000000000005,2.0191483374271257,4.3875,1.2511133015049976,5.1375,1.8411133015049974,3.09,2.696559051234452,3.65,3.4565590512344517,2.9924999999999997,1.8365648495220046,3.6624999999999996,2.6065648495220044,5.936350205129415,1.8521909586001923,6.686350205129415,2.4221909586001926,4.7897643082837345,3.4337884808502492,5.429764308283734,4.113788480850249,2.3164567075567657,2.7493157137270026,3.0264567075567657,3.4393157137270025,4.055,3.431963757896045,4.725,4.001963757896045,4.439999999999999,2.6955713170024747,5.199999999999998,3.3855713170024746,3.7025286815426806,2.6227894366075875,4.40252868154268,3.3927894366075875,4.53,1.8860872375407753,5.1000000000000005,2.646087237540775,3.7199999999999998,2.0725651957310642,4.4799999999999995,2.5625651957310644,5.217499999999999,1.9062431119521965,5.857499999999999,2.4262431119521963,2.868785723973244,1.022740389467719,3.708785723973244,1.792740389467719,5.266279880828547,2.4887714226500592,6.086279880828547,3.0287714226500593,6.079639025780156,1.1526732529075727,6.639639025780156,1.7226732529075728,6.142679586230801,2.4954175820024806,6.742679586230801,3.025417582002481,5.476385417001726,3.0708203912528695,6.166385417001726,3.6933203912528696
0.62,0.56,1,1,0.71,0.51,1,1,0.82,0.76,1,1,0.62,0.87,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.75,0.53,1,1,0.56,0.89,1,1,0.77,0.54,1,1,0.56,0.62,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.82,0.78,1,1,0.67,0.67,1,1,0.63,0.71,1,1,0.57,0.76,1,1,0.82,0.78,1,1,0.82,0.72,1,1.25,4.785555555555555,1.586460248283831,5.425555555555555,2.216460248283831,3.2688888888888896,1.6735475257773125,3.8588888888888895,2.3935475257773122,3.905555555555556,1.4439745201742706,4.745555555555556,2.2739745201742707,5.486666666666666,3.140450701690863,6.4366666666666665,3.770450701690863,5.922222222222223,3.8046180118675457,6.592222222222223,4.574618011867546,5.121408266300917,3.913840741565405,5.871408266300917,4.483840741565405,4.436414266612238,3.8972854034761264,5.076414266612238,4.577285403476126,2.6022589167417403,3.164393845679466,3.21225891674174,3.9243938456794663,3.411111111111111,3.8588296248664786,4.381111111111111,4.428829624866479,4.005555555555555,3.0395069674521515,4.625555555555555,3.819506967452152,3.265294202616663,3.172620431061316,3.965294202616663,3.742620431061316,3.8988888888888886,2.3179266702127483,4.7588888888888885,2.9979266702127485,2.9172222222222217,2.4730785519360396,3.867222222222222,3.1030785519360395,4.7955555555555565,2.264960706166584,5.655555555555557,3.0949607061665843,4.689952097743808,3.1601114705732405,5.439952097743808,3.8401114705732406,2.535882847835283,3.9720892593340333,3.325882847835283,4.6120892593340335,5.493754457766292,1.5958722542314578,6.333754457766291,2.1758722542314577,5.7118072787159795,2.23011671158906,6.57180727871598,3.06011671158906,2.405626583615669,1.3752184250536539,3.2056265836156688,2.410218425053654
0.62,0.56,1,1,0.71,0.51,1,1,0.82,0.76,1,1,0.62,0.87,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.75,0.53,1,1,0.56,0.89,1,1,0.77,0.54,1,1,0.56,0.62,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.82,0.78,1,1,0.67,0.67,1,1,0.63,0.71,1,1,0.57,0.76,1,1,0.82,0.78,1,1,0.82,0.72,1,1.25,4.907777777777778,1.3684041778153517,5.547777777777777,1.9984041778153516,3.38,1.4280822212735105,3.9699999999999998,2.1480822212735102,4.027777777777778,1.1916072013107348,4.8677777777777775,2.0216072013107347,5.642222222222222,1.2852461486598268,6.592222222222222,1.915246148659827,2.5999999999999996,2.8967731350354793,3.2699999999999996,3.6667731350354793,4.750742957449423,2.9469786508479685,5.500742957449423,3.5169786508479683,4.492690383245142,3.620393742654962,5.132690383245142,4.300393742654962,6.660120072361971,1.2577558945008147,7.270120072361971,2.017755894500815,3.4666666666666663,3.6328671879968195,4.4366666666666665,4.202867187996819,4.072222222222222,2.7959087500178437,4.692222222222222,3.5759087500178435,3.3253364006976613,2.941881786513733,4.025336400697661,3.511881786513733,3.998888888888889,2.0642164413426523,4.858888888888889,2.7442164413426524,3.017222222222222,2.21594396348378,3.9672222222222215,2.84594396348378,4.895555555555555,2.0568256192553394,5.7555555555555555,2.8868256192553394,6.431004310743262,3.0336780399449585,7.181004310743262,3.7136780399449587,5.202434710549046,3.649436473532777,5.992434710549046,4.289436473532777,5.548507421971259,3.035061343862896,6.3885074219712585,3.6150613438628962,6.668971005802956,2.09361360776657,7.528971005802957,2.92361360776657,5.82076053742186,1.9559192904415954,6.62076053742186,2.990919290441595
0.52,0.54,1,1,0.59,0.52,1,1,0.58,0.59,1,1,0.59,0.54,1,1,0.58,0.47,1,1,0.56,0.47,1,1,0.67,0.56,1,1,0.58,0.63,1,1,0.56,0.47,1,1,0.68,0.57,1,1,0.58,0.68,1,1,0.62,0.57,1,1,0.57,0.55,1,1,0.51,0.54,1,1,0.58,0.58,1,1,0.53,0.62,1,1,0.62,0.56,1,1,0.52,0.57,1,1,0.49,0.56,1,1.25,5.958571428571428,1.3969284498129801,6.578571428571428,1.9269284498129802,4.535714285714286,1.3692837774805553,5.135714285714285,1.9692837774805554,5.215,1.3131087839946423,5.885,1.9031087839946421,3.8299999999999996,1.3631189764328935,4.449999999999999,1.9631189764328933,3.842857142857143,2.0177782426128243,4.392857142857143,2.607778242612824,3.2204735980697885,2.0314421370302864,3.7704735980697883,2.6014421370302863,4.141602284121312,3.3525309036558695,4.781602284121312,4.03253090365587,6.664610330709399,1.446628277454002,7.374610330709399,2.036628277454002,4.857142857142857,3.379346105960929,5.407142857142857,3.949346105960929,5.228571428571429,2.644412878105449,5.878571428571428,3.3344128781054487,4.381592408389497,2.666633509177162,5.141592408389497,3.2566335091771617,5.228571428571429,1.9505116128039925,5.878571428571428,2.5805116128039924,4.477857142857142,2.0319641485179,5.107857142857142,2.6119641485179,5.9399999999999995,1.9964485882213936,6.56,2.516448588221394,5.4805899009445955,3.417891873524505,6.140589900944596,4.007891873524505,5.9508864202968335,2.605109406043059,6.650886420296834,3.145109406043059,3.6809764924295316,2.6561500256945116,4.320976492429532,3.2861500256945115,6.708347532843683,2.146925353048568,7.358347532843682,2.676925353048568,6.204867176431605,3.2469641131546556,6.844867176431604,3.8694641131546557
0.82,0.76,1,1,0.78,0.85,1,1,0.62,0.76,1,1,0.62,0.57,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.75,0.53,1,1,0.56,0.68,1,1,0.77,0.54,1,1,0.56,0.52,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.82,0.78,1,1,0.67,0.67,1,1,0.63,0.71,1,1,0.57,0.76,1,1,0.76,0.82,1,1,0.82,0.72,1,1.25,4.823333333333333,0.8986827526400893,5.663333333333333,1.7286827526400894,2.955555555555556,1.0332576280177983,3.8855555555555563,1.8232576280177983,3.9433333333333334,1.0679274747103793,4.783333333333333,1.6979274747103794,4.624444444444444,2.615735003659588,5.274444444444445,3.245735003659588,4.382222222222221,3.276710599625421,5.052222222222221,4.0467105996254205,5.088512662465307,3.4040516359579667,5.838512662465307,3.9740516359579665,2.9165190585391114,3.254970470949813,3.5565190585391115,3.9349704709498132,5.313260455500074,2.6094636484986373,5.923260455500074,3.3694636484986376,3.5811111111111114,3.2680222556928302,4.341111111111111,3.83802225569283,3.954444444444444,2.4510238576124665,4.574444444444444,3.231023857612467,3.3237747492210135,2.6052975502185616,3.9237747492210135,3.175297550218562,3.936666666666666,1.7354820716652763,4.796666666666666,2.4154820716652763,2.943888888888888,1.8794048882230907,3.8938888888888883,2.5094048882230906,4.833333333333333,1.7528960395901287,5.693333333333333,2.582896039590129,2.5371070405200915,2.5439250121382018,3.2871070405200915,3.223925012138202,2.089974327045245,3.311725510825474,2.879974327045245,3.951725510825474,2.07230093524612,0.8013377226218623,2.9123009352461198,1.3813377226218622,1.603751219648623,2.5132321575748424,2.503751219648623,3.2832321575748424,2.085124313273486,1.432966488352756,2.8851243132734856,2.467966488352756
0.72,0.76,1,1,0.78,0.75,1,1,0.52,0.76,1,1,0.82,0.77,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.75,0.53,1,1,0.56,0.68,1,1,0.77,0.54,1,1,0.56,0.52,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.82,0.78,1,1,0.67,0.67,1,1,0.53,0.61,1,1,0.68,0.56,1,1,0.63,0.52,1,1,0.72,0.57,1,1.25,5.364444444444445,1.393999159851477,6.204444444444444,2.123999159851477,3.5744444444444445,1.433137957418432,4.404444444444445,2.223137957418432,4.4622222222222225,1.5500055991326733,5.302222222222222,2.080005599132673,4.887777777777778,3.9001452573843283,5.737777777777778,4.730145257384328,5.178888888888889,3.0586173983276437,5.848888888888889,3.8286173983276437,2.9897171334046866,2.952213756613175,3.7397171334046866,3.5222137566131755,3.3582850450488104,3.5752668976075666,3.9982850450488105,4.255266897607567,5.799206644694025,3.932336290272332,6.4092066446940255,4.692336290272332,4.0555555555555545,3.6654387619264126,4.815555555555554,4.235438761926413,4.495555555555556,2.8437067361935107,5.115555555555556,3.623706736193511,3.8129299032692163,2.9474475691719295,4.412929903269216,3.51744756917193,4.444444444444445,2.1294163414720853,5.304444444444445,2.8094163414720854,3.451666666666666,2.2836768435073114,4.401666666666666,2.9136768435073113,5.363333333333333,2.1739632726609015,6.223333333333334,3.0039632726609016,5.911074252294781,3.101336814264038,6.661074252294781,3.781336814264038,2.8050702530814435,1.6614354361296144,3.4950702530814435,2.2014354361296142,6.27652575614825,2.3635496181883098,6.91652575614825,3.0535496181883097,2.760291304903646,2.2578633740523024,3.360291304903646,2.8978633740523025,6.27787760567707,1.3992596092683147,6.92787760567707,2.309259609268315
0.58,0.67,1,1,0.78,0.75,1,1,0.52,0.76,1,1,0.82,0.77,1,1,0.76,0.59,1,1,0.56,0.67,1,1,0.67,0.56,1,1,0.75,0.53,1,1,0.71,0.58,1,1,0.67,0.74,1,1,0.86,0.72,1,1,0.67,0.78,1,1,0.62,0.87,1,1,0.82,0.78,1,1,0.67,0.67,1,1,0.53,0.61,1,1,0.68,0.56,1,1,0.63,0.52,1,1,0.72,0.57,1,1.25,5.132222222222222,1.7030223436127037,5.882222222222222,2.2930223436127037,3.352222222222222,1.6501957195274213,4.182222222222222,2.4401957195274213,4.24,1.8559312751814354,5.08,2.385931275181435,2.4766666666666666,3.1620108464802494,3.3266666666666667,3.9920108464802495,4.623333333333333,3.93561091338007,5.293333333333333,4.70561091338007,5.340177521335893,4.023443614463926,6.090177521335893,4.593443614463927,3.214134552397667,4.073865113343129,3.8541345523976673,4.753865113343129,5.75985695612793,3.203187398250299,6.36985695612793,3.963187398250299,3.8999999999999995,4.050169474086434,4.56,4.770169474086433,4.228888888888889,3.1439161915526963,5.048888888888889,3.8239161915526965,3.3880147114681085,3.1327915513722933,4.188014711468108,4.002791551372293,4.222222222222222,2.422985267595678,5.082222222222223,3.102985267595678,3.2405555555555554,2.471551398995208,4.190555555555555,3.1015513989952077,5.13,2.3275085968041394,5.99,3.1575085968041394,2.4385513361500846,2.425919136045444,3.1885513361500846,3.1059191360454443,5.961889708703414,1.6222616259943876,6.651889708703415,2.162261625994388,2.6545841772671728,1.7042587348616143,3.294584177267173,2.3942587348616144,5.097398802106098,3.247843632070495,5.697398802106098,3.887843632070495,6.057484624432561,2.2166889697392693,6.707484624432562,3.126688969739269
0.73,0.78,1,1,0.73,0.67,1,1,0.52,0.76,1,1,0.52,0.57,1,1,0.76,0.59,1,1,0.76,0.47,1,1,0.78,0.46,1,1,0.55,0.53,1,1,0.51,0.58,1,1,0.78,0.45,1,1,0.76,0.52,1,1,0.47,0.73,1,1,0.54,0.47,1,1,0.53,0.73,1,1,0.51,0.57,1,1,0.53,0.51,1,1,0.73,0.76,1,1,0.53,0.47,1,1,0.52,0.47,1,1.25,5.166666666666667,1.3382107280239293,6.026666666666667,2.0782107280239295,3.51,1.4005334576800048,4.26,2.1405334576800046,4.295555555555556,1.5832224486655537,5.135555555555555,2.113222448665554,4.92111111111111,2.7069820907395488,5.57111111111111,3.2369820907395486,2.39,2.173325859319384,3.06,2.943325859319384,3.104951824603697,2.1814663983720104,3.654951824603697,2.9514663983720104,3.4522809984317537,3.597335003300022,3.9922809984317538,4.387335003300022,5.611684513012932,2.6976677186112266,6.221684513012932,3.2576677186112266,4.033333333333333,3.6204935326657575,4.693333333333333,4.140493532665758,4.341111111111111,2.7205877225759854,4.871111111111111,3.5105877225759854,3.696218064769617,2.7843903779426933,4.296218064769617,3.5543903779426933,4.305555555555555,2.176685951418132,5.115555555555555,2.656685951418132,3.7183333333333333,2.180763966933293,4.2683333333333335,2.730763966933293,5.16611111111111,2.1113066798776887,5.97611111111111,2.6513066798776888,2.398190148338851,3.0226698933220497,3.048190148338851,3.5426698933220497,5.544965982692609,3.2965241961962586,6.134965982692609,3.8365241961962586,2.614026696305217,1.3851616108915579,3.454026696305217,2.125161610891558,3.1070197457124045,2.9926964084743126,3.6570197457124043,3.5326964084743127,4.940982308985512,3.2902378749787595,5.490982308985512,3.9502378749787597
